address,city,state,zip,asking_price,beds,baths,sqft,hoa_monthly,property_type,mls_id,listing_url,market_area,source_zips
225 Celebration Pl #526,Kissimmee,FL,34747,149999,2,2,1067,1242,townhouse,S5143564,https://www.redfin.com/FL/Kissimmee/225-Celebration-Pl-34747/unit-526/home/46508159,celebration,21804-city
225 Celebration Pl #216,Kissimmee,FL,34747,155000,2,2,1269,1479,townhouse,S5148057,https://www.redfin.com/FL/Kissimmee/225-Celebration-Pl-34747/unit-216/home/46507742,celebration,21804-city
225 Celebration Pl #527,Kissimmee,FL,34747,185000,2,2,1206,1408,townhouse,O6400670,https://www.redfin.com/FL/Kissimmee/225-Celebration-Pl-34747/unit-527/home/46508158,celebration,21804-city
225 Celebration Pl #316,Kissimmee,FL,34747,188000,2,2,1265,1408,townhouse,O6279113,https://www.redfin.com/FL/Kissimmee/225-Celebration-Pl-34747/unit-316/home/46508364,celebration,21804-city
225 Celebration Pl #446,Kissimmee,FL,34747,199950,2,2,1067,1408,townhouse,O6382270,https://www.redfin.com/FL/Kissimmee/225-Celebration-Pl-34747/unit-446/home/46508196,celebration,21804-city
225 Celebration Pl #117,Kissimmee,FL,34747,210000,2,2,1265,1355,townhouse,S5114395,https://www.redfin.com/FL/Kissimmee/225-Celebration-Pl-34747/unit-117/home/46507847,celebration,21804-city
225 Celebration Pl #427,Kissimmee,FL,34747,214887,2,2,1206,1219,townhouse,O6236996,https://www.redfin.com/FL/Kissimmee/225-Celebration-Pl-34747/unit-427/home/46508246,celebration,21804-city
1020 Siena Park Blvd W #103,Celebration,FL,34747,220000,1,1,792,841,townhouse,O6400406,https://www.redfin.com/FL/Celebration/1020-Siena-Park-Blvd-W-34747/unit-103/home/46490926,celebration,21804-city
770 Siena Palm Dr #203,Celebration,FL,34747,230000,1,1,792,515,townhouse,O6364377,https://www.redfin.com/FL/Celebration/770-Siena-Palm-Dr-34747/unit-203/home/46490989,celebration,21804-city
611 Campus St #280,Celebration,FL,34747,237500,1,1,773,543,townhouse,S5151490,https://www.redfin.com/FL/Celebration/611-Campus-St-34747/unit-280/home/46486969,celebration,34747|21804-city
770 Siena Palm Dr #206,Celebration,FL,34747,244999,1,1,792,582,townhouse,S5151449,https://www.redfin.com/FL/Celebration/770-Siena-Palm-Dr-34747/unit-206/home/46490977,celebration,34747|21804-city
714 Siena Palm Dr #104,Celebration,FL,34747,279000,1,1,1057,618,townhouse,S5153422,https://www.redfin.com/FL/Celebration/714-Siena-Palm-Dr-34747/unit-104/home/46490986,celebration,34747|21804-city
730 Siena Palm Dr #104,Celebration,FL,34747,279900,1,1,1057,642,townhouse,O6425341,https://www.redfin.com/FL/Celebration/730-Siena-Palm-Dr-34747/unit-104/home/46490838,celebration,34747|21804-city
720 Celebration Ave #235,Celebration,FL,34747,299000,2,2.5,1360,1629,townhouse,S5154465,https://www.redfin.com/FL/Celebration/720-Celebration-Ave-34747/unit-235/for-sale/46485916,celebration,34747|21804-city
709 Bloom St #160,Celebration,FL,34747,300000,1,1,640,527,townhouse,S5148910,https://www.redfin.com/FL/Celebration/709-Bloom-St-34747/unit-160/home/46487016,celebration,21804-city
600 Market St #230,Celebration,FL,34747,305000,1,1,640,372,townhouse,TB8530413,https://www.redfin.com/FL/Celebration/600-Market-St-34747/unit-230/for-sale/46483940,celebration,34747|21804-city
760 Siena Palm Dr #204,Celebration,FL,34747,315000,2,1,1390,676,townhouse,O6378364,https://www.redfin.com/FL/Celebration/760-Siena-Palm-Dr-34747/unit-204/home/46490957,celebration,21804-city
949 Westpark Dr #106,Celebration,FL,34747,319900,2,2,1128,736,townhouse,S5151639,https://www.redfin.com/FL/Celebration/949-Westpark-Dr-34747/unit-106/home/46579859,celebration,34747|21804-city
705 Centervale Dr,Celebration,FL,34747,330000,3,2,1371,623,condo,O6425893,https://www.redfin.com/FL/Celebration/705-Centervale-Dr-34747/for-sale/46490807,celebration,34747|21804-city
193 Longview Ave #103,Celebration,FL,34747,334900,2,2,1122,587,townhouse,S5152003,https://www.redfin.com/FL/Celebration/193-Longview-Ave-34747/unit-103/home/46490599,celebration,34747|21804-city
1410 Celebration Ave #102,Celebration,FL,34747,339000,2,2,1210,1384,townhouse,S5144873,https://www.redfin.com/FL/Celebration/1410-Celebration-Ave-34747/unit-102/home/46490758,celebration,21804-city
714 Siena Palm Dr #201,Celebration,FL,34747,345000,2,2,1597,727,townhouse,S5152447,https://www.redfin.com/FL/Celebration/714-Siena-Palm-Dr-34747/unit-201/home/46490990,celebration,34747|21804-city
1400 Celebration Ave #102,Celebration,FL,34747,349000,2,2,1210,934,townhouse,O6294067,https://www.redfin.com/FL/Celebration/1400-Celebration-Ave-34747/unit-102/home/46504486,celebration,21804-city
529 Water St #529,Celebration,FL,34747,359000,1,1,830,403,townhouse,O6423362,https://www.redfin.com/FL/Celebration/529-Water-St-34747/unit-529/home/105709480,celebration,34747|21804-city
660 Celebration Ave #240,Celebration,FL,34747,379000,2,2.5,1360,948,townhouse,O6425163,https://www.redfin.com/FL/Celebration/660-Celebration-Ave-34747/unit-240/for-sale/46483949,celebration,34747|21804-city
760 Siena Palm Dr #205,Celebration,FL,34747,385000,3,2,1544,119,townhouse,S5150899,https://www.redfin.com/FL/Celebration/760-Siena-Palm-Dr-34747/unit-205/home/46490947,celebration,21804-city
1211 Stonecutter Dr #403,Celebration,FL,34747,399000,3,2.5,1603,1085,townhouse,O6428677,https://www.redfin.com/FL/Celebration/1211-Stonecutter-Dr-34747/unit-403/home/46497162,celebration,34747|21804-city
909 Waterside Ln #205,Celebration,FL,34747,429444,2,2,1407,736,townhouse,S5153048,https://www.redfin.com/FL/Celebration/909-Waterside-Ln-34747/unit-205/home/46579921,celebration,34747|21804-city
460 Water St #460,Kissimmee,FL,34747,439000,3,2,1476,842,townhouse,S5146519,https://www.redfin.com/FL/Kissimmee/460-Water-St-34747/unit-460/home/145380678,celebration,21804-city
267 Goldenrain Dr,Celebration,FL,34747,439000,4,2.5,2091,866,condo,S5129925,https://www.redfin.com/FL/Celebration/267-Goldenrain-Dr-34747/home/46490341,celebration,21804-city
1231 Wright Cir #308,Celebration,FL,34747,449000,3,2.5,1736,1096,townhouse,S5147567,https://www.redfin.com/FL/Celebration/1231-Wright-Cir-34747/unit-308/home/46504479,celebration,21804-city
1037 Old Blush Rd,Celebration,FL,34747,450000,2,2.5,1440,553,condo,S5154045,https://www.redfin.com/FL/Celebration/1037-Old-Blush-Rd-34747/home/46575718,celebration,34747|21804-city
310 Grand Magnolia Ave #310,Kissimmee,FL,34747,460000,4,2.5,2100,927,townhouse,O6427548,https://www.redfin.com/FL/Kissimmee/310-Grand-Magnolia-Ave-34747/unit-310/home/203264395,celebration,34747|21804-city
1007 Celebration Ave #201,Celebration,FL,34747,465000,3,2,1560,736,townhouse,S5143434,https://www.redfin.com/FL/Celebration/1007-Celebration-Ave-34747/unit-201/home/46579893,celebration,21804-city
1007 Siena Park Blvd E,Celebration,FL,34747,469000,3,2,1465,958,condo,O6363346,https://www.redfin.com/FL/Celebration/1007-Siena-Park-Blvd-E-34747/home/46491030,celebration,21804-city
855 Blue Sage St #102,Celebration,FL,34747,475000,3,2,1430,1027,townhouse,O6429134,https://www.redfin.com/FL/Celebration/855-Blue-Sage-St-34747/unit-102/home/46487095,celebration,34747|21804-city
1231 Wright Cir #108,Celebration,FL,34747,499000,4,2,1834,1080,townhouse,S5125656,https://www.redfin.com/FL/Celebration/1231-Wright-Cir-34747/unit-108/home/46504475,celebration,21804-city
,Kissimmee,FL,34747,510000,3,2,1640,405,townhouse,O6379426,https://www.redfin.com/FL/Kissimmee/Undisclosed-address-34747/home/54619768,celebration,21804-city
501 Mirasol Cir #313,Celebration,FL,34747,515000,2,2,1488,815,townhouse,O6431284,https://www.redfin.com/FL/Celebration/501-Mirasol-Cir-34747/unit-313/home/46492740,celebration,34747|21804-city
1426 Resolute St,Celebration,FL,34747,519000,2,2.5,1655,464,condo,O6422625,https://www.redfin.com/FL/Celebration/1426-Resolute-St-34747/home/87198550,celebration,34747|21804-city
1526 Resolute St,Celebration,FL,34747,545000,3,2.5,1655,464,condo,O6422712,https://www.redfin.com/FL/Celebration/1526-Resolute-St-34747/home/54544543,celebration,34747|21804-city
1400 Celebration Ave #105,Celebration,FL,34747,545900,4,2.5,2002,1774,townhouse,S5155354,https://www.redfin.com/FL/Celebration/1400-Celebration-Ave-34747/unit-105/home/46504505,celebration,34747|21804-city
1004 Waterside Dr,Celebration,FL,34747,550000,3,2,1640,,townhouse,24399426,https://www.redfin.com/FL/Celebration/1004-Waterside-Dr-34747/home/46490785,celebration,21804-city
105 Grace Ave,Celebration,FL,34747,635000,3,2.5,1636,148,single_family,S5146697,https://www.redfin.com/FL/Celebration/105-Grace-Ave-34747/home/46522843,celebration,21804-city
167 Longview Ave,Celebration,FL,34747,695000,3,2,1456,126,single_family,S5154578,https://www.redfin.com/FL/Celebration/167-Longview-Ave-34747/for-sale/46522239,celebration,34747|21804-city
1134 Celebration Ave,Celebration,FL,34747,695000,2,2.5,1702,464,condo,O6426421,https://www.redfin.com/FL/Celebration/1134-Celebration-Ave-34747/home/46575312,celebration,34747|21804-city
920 Pawstand Rd,Celebration,FL,34747,745000,3,2,1416,148,single_family,S5153590,https://www.redfin.com/FL/Celebration/920-Pawstand-Rd-34747/for-sale/46572548,celebration,34747|21804-city
1017 Old Blush Rd,Celebration,FL,34747,749000,3,2.5,1932,148,single_family,O6424077,https://www.redfin.com/FL/Celebration/1017-Old-Blush-Rd-34747/for-sale/46575634,celebration,34747|21804-city
206 Norfolk Pl,Celebration,FL,34747,749000,3,2.5,2077,148,single_family,O6403274,https://www.redfin.com/FL/Celebration/206-Norfolk-Pl-34747/home/46522188,celebration,21804-city
159 Longview Ave,Celebration,FL,34747,749000,3,2,2024,148,single_family,O6389249,https://www.redfin.com/FL/Celebration/159-Longview-Ave-34747/home/46522235,celebration,21804-city
1102 Banks Rose Ct,Celebration,FL,34747,772927,3,2.5,1656,137,single_family,O6394655,https://www.redfin.com/FL/Celebration/1102-Banks-Rose-Ct-34747/home/46572494,celebration,21804-city
1024 Banks Rose St,Celebration,FL,34747,779000,3,2.5,1987,148,single_family,S5151907,https://www.redfin.com/FL/Celebration/1024-Banks-Rose-St-34747/home/46572507,celebration,34747|21804-city
641 Mulberry Ave,Celebration,FL,34747,849000,3,2.5,2158,550,condo,O6421247,https://www.redfin.com/FL/Celebration/641-Mulberry-Ave-34747/home/46522769,celebration,34747|21804-city
1103 Banks Rose Ct,Celebration,FL,34747,849999,3,2.5,2077,148,single_family,S5154546,https://www.redfin.com/FL/Celebration/1103-Banks-Rose-Ct-34747/for-sale/46572484,celebration,34747|21804-city
1010 Periwinkle Ct,Celebration,FL,34747,855000,4,3.5,1980,217,single_family,S5154513,https://www.redfin.com/FL/Celebration/1010-Periwinkle-Ct-34747/for-sale/46572403,celebration,34747|21804-city
600 Canne Pl,Celebration,FL,34747,895000,4,2.5,2305,149,single_family,S5153914,https://www.redfin.com/FL/Celebration/600-Canne-Pl-34747/for-sale/46522584,celebration,34747|21804-city
839 Lake Evalyn Dr,Celebration,FL,34747,919000,5,3,2197,148,single_family,O6364150,https://www.redfin.com/FL/Celebration/839-Lake-Evalyn-Dr-34747/home/46522345,celebration,21804-city
185 Longview Ave,Celebration,FL,34747,940000,4,3.5,2035,151,single_family,TB8526544,https://www.redfin.com/FL/Celebration/185-Longview-Ave-34747/home/46522245,celebration,34747|21804-city
1102 Goldenaster Ct,Celebration,FL,34747,945000,4,3.5,2064,148,single_family,O6421832,https://www.redfin.com/FL/Celebration/1102-Golden-Aster-Ct-34747/home/46579728,celebration,34747|21804-city
1569 Resolute St,Celebration,FL,34747,945000,3,2.5,2585,294,single_family,O6415700,https://www.redfin.com/FL/Celebration/1569-Resolute-St-34747/home/144247220,celebration,34747|21804-city
331 Celebration Blvd,Celebration,FL,34747,949000,4,3.5,3042,619,condo,O6418076,https://www.redfin.com/FL/Celebration/331-Celebration-Blvd-34747/home/46571694,celebration,34747|21804-city
1013 Maiden Ter,Celebration,FL,34747,960000,5,3,2800,137,single_family,O6406995,https://www.redfin.com/FL/Celebration/1013-Maiden-Ter-34747/for-sale/46572442,celebration,21804-city
1206 Celebration Ave,Celebration,FL,34747,979000,4,3.5,2801,656,condo,S5152922,https://www.redfin.com/FL/Celebration/1206-Celebration-Ave-34747/home/46577400,celebration,34747|21804-city
2511 Celebration Blvd,Kissimmee,FL,34747,987990,4,2.5,2863,148,single_family,O6385966,https://www.redfin.com/FL/Kissimmee/2511-Celebration-Blvd-34747/home/200795501,celebration,21804-city
7565 Estuary Lake Loop,Celebration,FL,34747,1049000,4,2.5,2765,148,single_family,S5152955,https://www.redfin.com/FL/Celebration/7565-Estuary-Lake-Loop-34747/home/177673300,celebration,34747
1101 Banks Rose Ct,Celebration,FL,34747,1150000,6,3.5,2915,167,single_family,S5137208,https://www.redfin.com/FL/Celebration/1101-Banks-Rose-Ct-34747/home/46572485,celebration,21804-city
712 Teal Ave,Celebration,FL,34747,1217500,4,2.5,2800,149,single_family,2147915,https://www.redfin.com/FL/Celebration/712-Teal-Ave-34747/home/46522519,celebration,21804-city
205 N Village St,Celebration,FL,34747,1230000,5,4.5,3418,148,single_family,O6429527,https://www.redfin.com/FL/Celebration/205-N-Village-St-34747/for-sale/46522675,celebration,34747|21804-city
934 Westpark Dr,Celebration,FL,34747,1350000,4,3.5,3007,143,single_family,S5129604,https://www.redfin.com/FL/Celebration/934-Westpark-Dr-34747/home/46522608,celebration,21804-city
828 Morning Glory Ln,Celebration,FL,34747,1365000,5,4,2850,148,single_family,S5154730,https://www.redfin.com/FL/Celebration/828-Morning-Glory-Ln-34747/for-sale/46579794,celebration,34747|21804-city
1110 Rush Ct,Celebration,FL,34747,1390000,6,4,3778,119,single_family,O6394888,https://www.redfin.com/FL/Celebration/1110-Rush-Ct-34747/home/46572368,celebration,21804-city
311 Reeves St,Celebration,FL,34747,1399000,5,3.5,3668,148,single_family,TB8522900,https://www.redfin.com/FL/Celebration/311-Reeves-St-34747/home/46522225,celebration,34747|21804-city
816 Runner Oak St,Celebration,FL,34747,1424555,4,3.5,2945,148,single_family,O6415708,https://www.redfin.com/FL/Celebration/816-Runner-Oak-St-34747/home/46576011,celebration,34747|21804-city
930 Croton Rd,Celebration,FL,34747,1475000,5,4.5,3600,148,single_family,O6409064,https://www.redfin.com/FL/Celebration/930-Croton-Rd-34747/home/46572374,celebration,21804-city
928 Jasmine St,Celebration,FL,34747,1499000,5,4,3675,148,single_family,O6413055,https://www.redfin.com/FL/Celebration/928-Jasmine-St-34747/home/46521909,celebration,34747|21804-city
815 Spring Park Loop,Celebration,FL,34747,1700000,5,4.5,3519,294,single_family,O6383784,https://www.redfin.com/FL/Celebration/815-Spring-Park-Loop-34747/home/46572255,celebration,21804-city
906 Spring Park Loop,Celebration,FL,34747,1800000,5,4,4230,148,single_family,O6430602,https://www.redfin.com/FL/Celebration/906-Spring-Park-Loop-34747/for-sale/46572283,celebration,34747|21804-city
807 Oak Shadows Rd,Celebration,FL,34747,1949000,6,4.5,4446,148,single_family,O6421489,https://www.redfin.com/FL/Celebration/807-Oak-Shadows-Rd-34747/for-sale/46575741,celebration,34747|21804-city
234 Acadia Ter,Celebration,FL,34747,2790000,6,5.5,5320,12,single_family,TB8523009,https://www.redfin.com/FL/Celebration/234-Acadia-Ter-34747/home/46522397,celebration,34747|21804-city
706 Golfpark Dr,Celebration,FL,34747,4495000,4,3.5,5534,119,single_family,S5155178,https://www.redfin.com/FL/Celebration/706-Golfpark-Dr-34747/for-sale/46521973,celebration,34747|21804-city
Homes Available Soon Plan,Kissimmee,FL,34759,,,,,,single_family,4F2CF871FB5D,https://www.redfin.com/FL/Kissimmee/Kissimmee/Homes-Available-Soon/home/202180649,kissimmee,34758
3726 Sepia St,Kissimmee,FL,34758,20000,3,2,1407,,condo,24401094,https://www.redfin.com/FL/Kissimmee/3726-Sepia-St-34758/home/194088751,kissimmee,34758
Neptune Rd,Kissimmee,FL,34744,20000,,,,,8,O6240586,https://www.redfin.com/FL/Kissimmee/Neptune-Rd-34744/home/162409808,kissimmee,34769
2050 E Irlo Bronson Memorial Hwy #108,Kissimmee,FL,34744,33000,1,1,324,500,townhouse,O6366840,https://www.redfin.com/FL/Kissimmee/2050-E-Irlo-Bronson-Memorial-Hwy-34744/unit-108/home/46487498,kissimmee,34744
565 Imperial Pl,Kissimmee,FL,34758,37900,,,,35,8,S5155148,https://www.redfin.com/FL/Kissimmee/565-Imperial-Pl-34758/home/162378199,kissimmee,34758
0 Banbridge Dr,Kissimmee,FL,34758,38000,,,,85,7,B26019751,https://www.redfin.com/FL/Kissimmee/Banbridge-Dr-34758/home/162377668,kissimmee,34758
Cannock Dr,Kissimmee,FL,34758,38999,,,,83,8,O6399750,https://www.redfin.com/FL/Kissimmee/Cannock-Dr-34758/home/162377540,kissimmee,34758
364 Bowfin Dr,Kissimmee,FL,34759,39500,,,,35,8,C7527018,https://www.redfin.com/FL/Kissimmee/364-Bowfin-Dr-34759/home/202161449,kissimmee,34759
Maricopa Dr,Kissimmee,FL,34758,39900,,,,27,8,S5130912,https://www.redfin.com/FL/Kissimmee/Maricopa-Dr-34758/home/162476463,kissimmee,34758
0 Milan Dr,Kissimmee,FL,34758,43000,,,,85,8,S5104415,https://www.redfin.com/FL/Kissimmee/Milan-Dr-34758/home/54698318,kissimmee,34758
0 Heraldo Ct,Kissimmee,FL,34758,43000,,,,85,8,S5104422,https://www.redfin.com/FL/Kissimmee/Unknown-34758/home/162592039,kissimmee,34758
0 E Vine St,Kissimmee,FL,34744,45000,,,,,8,B26020861,https://www.redfin.com/FL/Kissimmee/0-E-Irlo-Bronson-Memorial-Hwy-34744/home/194518520,kissimmee,34744
2541 Rio Grande Valley Ct,Kissimmee,FL,34759,46000,,,,35,8,1080983,https://www.redfin.com/FL/Kissimmee/2541-Rio-Grande-Valley-Ct-34759/home/202378136,kissimmee,34759
Knotts Ln,Kissimmee,FL,34743,49000,,,,,8,O6240583,https://www.redfin.com/FL/Kissimmee/Knotts-Ln-34743/home/162613397,kissimmee,34743
2173 Rock Dr,Kissimmee,FL,34759,49900,,,,25,8,O6417242,https://www.redfin.com/FL/Kissimmee/2173-Rock-Dr-34759/home/194962958,kissimmee,34759
0 Notre Dame Way,Kissimmee,FL,34759,50000,,,,35,8,O6423862,https://www.redfin.com/FL/Kissimmee/Notre-Dame-Way-34759/home/162478003,kissimmee,34759
5367 W Irlo Bronson Memorial Hwy Unit 1-117,Kissimmee,FL,34746,55000,1,1,198,286,townhouse,O6408304,https://www.redfin.com/FL/Kissimmee/5367-W-Irlo-Bronson-Memorial-Hwy-34746/unit-1-117/home/170040446,kissimmee,34746
5367 W Irlo Bronson Memorial Hwy Unit 1-120,Kissimmee,FL,34746,55000,1,1,198,286,townhouse,O6408289,https://www.redfin.com/FL/Kissimmee/5367-W-Irlo-Bronson-Memorial-Hwy-34746/unit-1-120/home/170040451,kissimmee,34746
Cotulla Dr,Kissimmee,FL,34758,55000,,,,35,8,O6337319,https://www.redfin.com/FL/Kissimmee/Cotulla-Dr-34758/home/162476447,kissimmee,34758
Genoa Ct,Kissimmee,FL,34758,55000,,,,25,8,O6087055,https://www.redfin.com/FL/Kissimmee/Unknown-34758/home/162476942,kissimmee,34758
5367 W Irlo Bronson Memorial Hwy Unit 2-214,Kissimmee,FL,34746,57000,1,1,198,310,townhouse,O6425666,https://www.redfin.com/FL/Kissimmee/5367-W-Irlo-Bronson-Memorial-Hwy-34746/unit-2-214/home/170040539,kissimmee,34746
5367 W Irlo Bronson Memorial Hwy Unit 1-103,Kissimmee,FL,34746,64900,0,1,231,285,townhouse,O6428629,https://www.redfin.com/FL/Kissimmee/5367-W-Irlo-Bronson-Memorial-Hwy-34746/unit-1-103/home/170040426,kissimmee,34746
5367 W Irlo Bronson Memorial Hwy Unit 2-219,Kissimmee,FL,34746,64900,1,1,231,281,townhouse,S5150927,https://www.redfin.com/FL/Kissimmee/5367-W-Irlo-Bronson-Memorial-Hwy-34746/unit-2-219/home/170040544,kissimmee,34746
Chelmsford,Kissimmee,FL,34758,65000,,,,35,8,O6413107,https://www.redfin.com/FL/Kissimmee/Unknown-34758/home/162647703,kissimmee,34758
Dover Dr,Kissimmee,FL,34758,65000,,,,35,8,O6411384,https://www.redfin.com/FL/Kissimmee/Dover-Dr-34758/home/162647770,kissimmee,34758
N Delmonte Ct,Kissimmee,FL,34758,65000,,,,27,8,O6350434,https://www.redfin.com/FL/Kissimmee/N-Delmonte-Ct-34758/home/162476056,kissimmee,34758
204 Rontunda Dr,Kissimmee,FL,34758,67900,,,,23,8,O6244463,https://www.redfin.com/FL/Kissimmee/204-Rontunda-Dr-34758/home/162590942,kissimmee,34758
5367 W Irlo Bronson Mem Hwy Unit 1-203,Kissimmee,FL,34746,68900,1,1,231,310,townhouse,O6428849,https://www.redfin.com/FL/Kissimmee/5367-W-Irlo-Bronson-Mem-HWY-34746/unit-1-203/home/180347211,kissimmee,34746
652 Madrid Dr,Kissimmee,FL,34758,69000,,,,30,8,S5134765,https://www.redfin.com/FL/Kissimmee/652-Madrid-Dr-34758/home/162648197,kissimmee,34758
1080 Jack Calhoun Dr Lot 165,Kissimmee,FL,34741,70000,2,2,1100,,10,11565746,https://www.redfin.com/FL/Kissimmee/1080-Jack-Calhoun-Dr-34741/unit-165/home/201658497,kissimmee,34741
1080 Jack Calhoun Dr,Kissimmee,FL,34741,70000,2,2,1100,,single_family,24407773,https://www.redfin.com/FL/Kissimmee/1080-Jack-Calhoun-Dr-34741/home/162597005,kissimmee,34741
Maderia Ct,Kissimmee,FL,34758,70000,,,,90,8,O6311698,https://www.redfin.com/FL/Kissimmee/Unknown-34758/home/162378984,kissimmee,34758
22-25-29-201-0001-00010-A Union St,Kissimmee,FL,34741,80000,,,,,8,A4693203,https://www.redfin.com/FL/Kissimmee/22-25-29-201-0001-00010-A-Union-St-34741/home/201790134,kissimmee,34741
1523 Fairview Cir,Reunion,FL,34747,84000,,,,150,8,S5154672,https://www.redfin.com/FL/Reunion/1523-Fairview-Cir-34747/home/162514811,kissimmee,34747
1529 Fairview Cir,Reunion,FL,34747,85000,,,,158,8,O6419988,https://www.redfin.com/FL/Reunion/1529-Fairview-Cir-34747/home/162395329,kissimmee,34747
1513 Fairview Cir,Reunion,FL,34747,85000,,,,158,8,O6419613,https://www.redfin.com/FL/Reunion/1513-Fairview-Cir-34747/home/162395326,kissimmee,34747
Cambourne Dr,Kissimmee,FL,34758,90000,,,,35,8,S5143685,https://www.redfin.com/FL/Kissimmee/Cambourne-Dr-34758/home/162475317,kissimmee,34758
9674 8th Ave,Orlando,FL,32824,95000,,,,,8,O6317422,https://www.redfin.com/FL/Orlando/9674-8th-Ave-32824/home/46688526,kissimmee,32824
N John Young Pkwy,Kissimmee,FL,34741,95000,,,,,8,S5154581,https://www.redfin.com/FL/Kissimmee/John-Young-Pkwy-34741/home/194518671,kissimmee,34741
Derbyshire Dr,Kissimmee,FL,34758,95000,,,,35,8,S5143680,https://www.redfin.com/FL/Kissimmee/Derbyshire-Dr-34758/home/162590912,kissimmee,34758
0 Peabody Rd,Kissimmee,FL,34758,100000,,,,,8,O6400876,https://www.redfin.com/FL/Kissimmee/Peabody-Rd-34758/home/54592089,kissimmee,34758
436 1st St,Orlando,FL,32824,110000,,,,,8,S5114203,https://www.redfin.com/FL/Orlando/436-1st-St-32824/home/46688420,kissimmee,32824
1709 Michigan Ave Unit C,Kissimmee,FL,34744,119900,2,2,1118,350,townhouse,S5148282,https://www.redfin.com/FL/Kissimmee/1709-Michigan-Ave-34744/unit-C/home/46539360,kissimmee,34744
1683 Magnolia Ln,Kissimmee,FL,34746,119900,3,2,1200,,10,S5153218,https://www.redfin.com/FL/Kissimmee/1683-Magnolia-Ln-34746/home/46519403,kissimmee,34746
9668 3rd Ave,Orlando,FL,32824,120000,,,,,8,O6376847,https://www.redfin.com/FL/Orlando/9668-3rd-Ave-32824/home/193886634,kissimmee,32824
3100 Parkway Blvd #726,Kissimmee,FL,34747,120000,1,1,524,630,townhouse,O6429789,https://www.redfin.com/FL/Kissimmee/3100-Parkway-Blvd-34747/unit-726/home/46490422,kissimmee,34747
1144 Mary Frances Dr,Kissimmee,FL,34741,123100,3,2,,,single_family,A12042682,https://www.redfin.com/FL/Kissimmee/1144-Mary-Frances-Dr-34741/home/46567290,kissimmee,34741
1805 Michigan Ave Unit D,Kissimmee,FL,34744,129900,2,2,1118,345,townhouse,S5150908,https://www.redfin.com/FL/Kissimmee/1805-Michigan-Ave-34744/unit-D/home/46539539,kissimmee,34744
3100 Parkway Blvd #727,Kissimmee,FL,34747,129900,1,1,492,630,townhouse,S5154541,https://www.redfin.com/FL/Kissimmee/3100-Parkway-Blvd-34747/unit-727/home/46490423,kissimmee,34747
2031 Cascades Blvd #103,Kissimmee,FL,34741,135000,1,1,618,418,townhouse,O6370059,https://www.redfin.com/FL/Kissimmee/2031-Cascades-Blvd-34741/unit-103/home/46497513,kissimmee,34741
3100 Parkway Blvd #417,Kissimmee,FL,34747,135000,1,1,524,683,townhouse,S5129481,https://www.redfin.com/FL/Kissimmee/3100-Parkway-Blvd-34747/unit-417/home/46490238,kissimmee,34747
763 Rolfe St,Kissimmee,FL,34741,135950,3,2,1088,,single_family,A11940943,https://www.redfin.com/FL/Kissimmee/763-Rolfe-St-34741/home/46566898,kissimmee,34741
3100 Parkway Blvd #422,Kissimmee,FL,34747,138900,1,1,524,630,townhouse,S5150592,https://www.redfin.com/FL/Kissimmee/3100-Parkway-Blvd-34747/unit-422/home/46490241,kissimmee,34747
1036 Plantation Dr Unit D8,Kissimmee,FL,34741,139000,1,1,734,288,townhouse,O6417326,https://www.redfin.com/FL/Kissimmee/1036-Plantation-Dr-34741/unit-D8/home/46550122,kissimmee,34741
2231 Cascades Blvd #304,Kissimmee,FL,34741,139500,1,1,635,366,townhouse,O6425644,https://www.redfin.com/FL/Kissimmee/2231-Cascades-Blvd-34741/unit-304/home/46497188,kissimmee,34741
1229 Bermuda Lakes Ln #206,Kissimmee,FL,34741,139900,1,1,733,315,townhouse,O6422111,https://www.redfin.com/FL/Kissimmee/1229-Bermuda-Lakes-Ln-34741/unit-206/home/46496781,kissimmee,34741
2778 Tropical Lake Dr,Kissimmee,FL,34741,140000,,,,,8,S5143444,https://www.redfin.com/FL/Kissimmee/2778-Tropical-Lake-Dr-34741/home/162669134,kissimmee,34741
833 Oglethorpe Ct,Kissimmee,FL,34758,140000,3,2,1422,100,single_family,S5154900,https://www.redfin.com/FL/Kissimmee/833-Oglethorpe-Ct-34758/for-sale/46556034,kissimmee,34758
,Kissimmee,FL,34741,150000,2,2,970,323,townhouse,O6421184,https://www.redfin.com/FL/Kissimmee/Undisclosed-address-34741/home/46549521,kissimmee,34741
1822 Foxhall Cir #1822,Kissimmee,FL,34741,150000,2,1.5,1074,360,condo,S5141457,https://www.redfin.com/FL/Kissimmee/1822-Foxhall-Cir-34741/unit-1822/home/145352588,kissimmee,34741
2824 Bay Ave,Kissimmee,FL,34744,150000,,,,,8,S5152180,https://www.redfin.com/FL/Kissimmee/2824-Bay-Ave-34744/home/46513911,kissimmee,34744
3024 Parkway Blvd #204,Kissimmee,FL,34747,150000,1,1,661,425,townhouse,S5152173,https://www.redfin.com/FL/Kissimmee/3024-Parkway-Blvd-34747/unit-204/home/46481222,kissimmee,34747
437 Hunter Cir,Kissimmee,FL,34758,150000,2,2,1038,472,condo,S5142354,https://www.redfin.com/FL/Kissimmee/437-Hunter-Cir-34758/home/46537623,kissimmee,34758
